groupsize,protocol,operation,clientrole,setuptime,operationtime
128,FULL,update,RECIPIENT,52.865462,56.301994
128,FULL,update,RECIPIENT,52.862569,69.940356
128,FULL,update,RECIPIENT,52.58276,57.619695
128,FULL,update,RECIPIENT,52.827704,55.439998
22,FULL,add,SENDER,6.880826,7.711734
22,FULL,add,RECIPIENT,8.100573,9.24855
22,FULL,add,RECIPIENT,8.134815,9.081685
22,FULL,add,RECIPIENT,7.998632,8.459316
22,FULL,add,RECIPIENT,8.136454,9.362424
22,FULL,add,RECIPIENT,8.143385,8.823563
22,FULL,add,RECIPIENT,7.546523,8.210202
22,FULL,add,RECIPIENT,7.954369,9.538895
22,FULL,add,RECIPIENT,7.720737,9.089372
22,FULL,add,RECIPIENT,8.086445,9.470424
22,FULL,add,RECIPIENT,8.025223,9.102961
22,FULL,add,RECIPIENT,8.075316,8.983525
22,FULL,add,RECIPIENT,8.007907,9.580342
22,FULL,add,RECIPIENT,8.228675,8.218393
22,FULL,add,RECIPIENT,8.121445,9.020816
22,FULL,add,RECIPIENT,7.916404,7.924075
22,FULL,add,RECIPIENT,7.785931,9.431975
22,FULL,add,RECIPIENT,7.95071,7.835792
22,FULL,add,RECIPIENT,8.037166,9.186941
22,FULL,add,RECIPIENT,7.273743,8.755937
22,FULL,add,RECIPIENT,6.683185,9.254966
22,FULL,add,RECIPIENT,6.336855,9.681301
22,FULL,message,SENDER,7.055843,0.124019
22,FULL,message,RECIPIENT,8.044748,0.444526
22,FULL,message,RECIPIENT,7.992837,0.548792
22,FULL,message,RECIPIENT,6.793233,0.505231
22,FULL,message,RECIPIENT,8.193978,0.544944
22,FULL,message,RECIPIENT,8.051095,0.465573
22,FULL,message,RECIPIENT,7.930524,0.411607
22,FULL,message,RECIPIENT,6.963346,0.372445
22,FULL,message,RECIPIENT,7.917725,0.431872
22,FULL,message,RECIPIENT,8.053291,0.373231
22,FULL,message,RECIPIENT,7.880367,0.382493
22,FULL,message,RECIPIENT,8.121432,0.45491
22,FULL,message,RECIPIENT,7.951872,0.371681
22,FULL,message,RECIPIENT,7.851484,0.420091
22,FULL,message,RECIPIENT,7.97561,0.248808
22,FULL,message,RECIPIENT,8.073567,0.460921
22,FULL,message,RECIPIENT,6.931737,0.372673
22,FULL,message,RECIPIENT,8.022097,0.253797
22,FULL,message,RECIPIENT,7.913167,0.367331
22,FULL,message,RECIPIENT,8.130271,0.452086
22,FULL,message,RECIPIENT,7.915335,0.371171
22,FULL,message,RECIPIENT,7.90191,0.256515
22,FULL,message,SENDER,7.135832,0.092332
22,FULL,message,RECIPIENT,8.094944,0.450082
22,FULL,message,RECIPIENT,8.191725,0.525452
22,FULL,message,RECIPIENT,7.979559,0.468324
22,FULL,message,RECIPIENT,6.862451,0.403091
22,FULL,message,RECIPIENT,8.046587,0.368491
22,FULL,message,RECIPIENT,7.964817,0.437853
22,FULL,message,RECIPIENT,8.007153,0.373231
22,FULL,message,RECIPIENT,7.73611,0.418947
22,FULL,message,RECIPIENT,8.156228,0.371859
22,FULL,message,RECIPIENT,7.438996,0.362059
22,FULL,message,RECIPIENT,7.943178,0.492146
22,FULL,message,RECIPIENT,8.141087,0.439777
22,FULL,message,RECIPIENT,8.060684,0.254185
22,FULL,message,RECIPIENT,7.826398,0.446215
22,FULL,message,RECIPIENT,8.165194,0.246932
22,FULL,message,RECIPIENT,7.83006,0.382662
22,FULL,message,RECIPIENT,7.109848,0.37711
22,FULL,message,RECIPIENT,7.550765,0.247957
22,FULL,message,RECIPIENT,7.93896,0.368445
22,FULL,message,RECIPIENT,7.229537,0.425591
22,FULL,message,RECIPIENT,7.442503,0.364761
64,FULL,remove,SENDER,22.435308,26.495646
64,FULL,remove,RECIPIENT,23.947147,2.792474
64,FULL,remove,RECIPIENT,24.043845,25.250082
64,FULL,remove,RECIPIENT,23.952129,27.851357
64,FULL,remove,RECIPIENT,24.823539,25.265725
64,FULL,remove,RECIPIENT,24.881704,24.273118
64,FULL,remove,RECIPIENT,24.770351,25.189738
64,FULL,remove,RECIPIENT,23.066802,28.630805
64,FULL,remove,RECIPIENT,23.758737,26.105421
64,FULL,remove,RECIPIENT,24.103078,25.413929
64,FULL,remove,RECIPIENT,23.902405,29.469409
64,FULL,remove,RECIPIENT,23.504463,25.445301
64,FULL,remove,RECIPIENT,24.718201,25.507067
64,FULL,remove,RECIPIENT,22.771501,28.863927
64,FULL,remove,RECIPIENT,23.855083,27.861926
64,FULL,remove,RECIPIENT,23.893834,28.999356
64,FULL,remove,RECIPIENT,24.209183,25.00816
64,FULL,remove,RECIPIENT,23.645538,29.151278
64,FULL,remove,RECIPIENT,24.453394,24.879072
64,FULL,remove,RECIPIENT,24.785617,27.585945
64,FULL,remove,RECIPIENT,24.584619,25.400215
64,FULL,remove,RECIPIENT,24.238381,25.030189
64,FULL,remove,RECIPIENT,23.491503,29.711123
64,FULL,remove,RECIPIENT,24.026973,25.27055
64,FULL,remove,RECIPIENT,23.86239,27.522619
64,FULL,remove,RECIPIENT,24.433282,25.053146
64,FULL,remove,RECIPIENT,23.77932,25.247025
64,FULL,remove,RECIPIENT,23.255572,27.774662
64,FULL,remove,RECIPIENT,24.57927,24.721713
64,FULL,remove,RECIPIENT,23.829556,25.022624
64,FULL,remove,RECIPIENT,23.961663,25.445133
64,FULL,remove,RECIPIENT,23.868389,27.981924
64,FULL,remove,RECIPIENT,23.825608,29.430962
64,FULL,remove,RECIPIENT,24.293601,24.876392
64,FULL,remove,RECIPIENT,23.747116,25.538263
64,FULL,remove,RECIPIENT,24.333937,25.020691
64,FULL,remove,RECIPIENT,23.619493,28.220544
64,FULL,remove,RECIPIENT,24.481439,24.530253
64,FULL,remove,RECIPIENT,23.65862,25.419961
64,FULL,remove,RECIPIENT,24.068353,23.860985
64,FULL,remove,RECIPIENT,23.930755,26.266542
64,FULL,remove,RECIPIENT,23.445634,27.990013
64,FULL,remove,RECIPIENT,23.212758,25.421093
64,FULL,remove,RECIPIENT,23.520269,28.181284
64,FULL,remove,RECIPIENT,23.436396,29.990804
64,FULL,remove,RECIPIENT,24.68001,25.253686
64,FULL,remove,RECIPIENT,24.060077,25.401202
64,FULL,remove,RECIPIENT,24.724752,25.427626
64,FULL,remove,RECIPIENT,24.310618,25.894629
64,FULL,remove,RECIPIENT,23.605882,26.591049
64,FULL,remove,RECIPIENT,22.692088,27.337718
64,FULL,remove,RECIPIENT,23.704981,26.315652
64,FULL,remove,RECIPIENT,24.025128,29.691558
64,FULL,remove,RECIPIENT,24.059786,25.164026
64,FULL,remove,RECIPIENT,24.56414,27.921486
64,FULL,remove,RECIPIENT,24.639205,25.503454
64,FULL,remove,RECIPIENT,23.824681,25.259239
64,FULL,remove,RECIPIENT,23.767028,25.222569
64,FULL,remove,RECIPIENT,24.741831,25.200534
64,FULL,remove,RECIPIENT,24.484346,25.192268
64,FULL,remove,RECIPIENT,24.43132,24.224783
64,FULL,remove,RECIPIENT,23.531751,28.916574
64,FULL,remove,RECIPIENT,24.851174,25.564732
64,FULL,remove,RECIPIENT,24.85587,25.561359
8,FULL,remove,SENDER,2.625331,2.15543
8,FULL,remove,RECIPIENT,3.945118,0.692873
8,FULL,remove,RECIPIENT,3.988935,2.984524
8,FULL,remove,RECIPIENT,3.858327,2.063825
8,FULL,remove,RECIPIENT,3.876372,2.559245
8,FULL,remove,RECIPIENT,3.938142,2.923688
8,FULL,remove,RECIPIENT,3.864576,2.895682
8,FULL,remove,RECIPIENT,3.344879,2.962109
128,FULL,add,SENDER,49.924796,56.879077
128,FULL,add,RECIPIENT,54.316919,58.880204
128,FULL,add,RECIPIENT,52.764404,58.906129
128,FULL,add,RECIPIENT,53.843997,58.579514
128,FULL,add,RECIPIENT,53.27292,58.83402
128,FULL,add,RECIPIENT,54.894603,59.035496
128,FULL,add,RECIPIENT,52.5134,58.69089
128,FULL,add,RECIPIENT,53.71093,58.972228
128,FULL,add,RECIPIENT,53.005098,58.775736
128,FULL,add,RECIPIENT,54.324869,59.001669
128,FULL,add,RECIPIENT,53.152205,58.459081
128,FULL,add,RECIPIENT,53.902684,58.654351
128,FULL,add,RECIPIENT,54.203033,58.609717
128,FULL,add,RECIPIENT,53.25922,58.826937
128,FULL,add,RECIPIENT,54.225527,58.976066
128,FULL,add,RECIPIENT,53.111385,58.804275
128,FULL,add,RECIPIENT,52.998254,58.748419
128,FULL,add,RECIPIENT,53.86446,59.053704
128,FULL,add,RECIPIENT,54.196153,59.0467
128,FULL,add,RECIPIENT,53.047809,58.985674
128,FULL,add,RECIPIENT,53.728203,58.283488
128,FULL,add,RECIPIENT,53.823165,59.056573
128,FULL,add,RECIPIENT,53.538257,58.875731
128,FULL,add,RECIPIENT,53.163556,58.92326
128,FULL,add,RECIPIENT,54.958424,58.564901
128,FULL,add,RECIPIENT,53.44253,58.947295
128,FULL,add,RECIPIENT,54.047736,58.577316
128,FULL,add,RECIPIENT,54.317138,59.681501
128,FULL,add,RECIPIENT,52.688079,58.028378
128,FULL,add,RECIPIENT,52.526884,58.815733
128,FULL,add,RECIPIENT,54.094666,57.37063
128,FULL,add,RECIPIENT,53.126065,58.604362
128,FULL,add,RECIPIENT,53.477661,58.569359
128,FULL,add,RECIPIENT,53.955968,58.652714
128,FULL,add,RECIPIENT,53.351999,58.267898
128,FULL,add,RECIPIENT,51.057869,58.992295
128,FULL,add,RECIPIENT,54.078362,58.347466
128,FULL,add,RECIPIENT,54.629633,57.843367
128,FULL,add,RECIPIENT,52.837848,57.869785
128,FULL,add,RECIPIENT,53.839143,57.840131
128,FULL,add,RECIPIENT,54.665807,58.656717
128,FULL,add,RECIPIENT,55.029273,59.033814
128,FULL,add,RECIPIENT,53.139508,58.356013
128,FULL,add,RECIPIENT,54.429331,58.770379
128,FULL,add,RECIPIENT,55.123018,58.122435
128,FULL,add,RECIPIENT,54.555205,58.559545
128,FULL,add,RECIPIENT,53.641489,58.863917
128,FULL,add,RECIPIENT,53.563884,57.969918
128,FULL,add,RECIPIENT,53.588858,58.898807
128,FULL,add,RECIPIENT,53.702691,58.651362
128,FULL,add,RECIPIENT,53.422004,58.244957
128,FULL,add,RECIPIENT,54.054817,59.111439
128,FULL,add,RECIPIENT,54.078504,59.045446
128,FULL,add,RECIPIENT,54.356747,58.702055
128,FULL,add,RECIPIENT,53.778784,58.462859
128,FULL,add,RECIPIENT,53.389459,58.368743
128,FULL,add,RECIPIENT,53.601829,59.078156
128,FULL,add,RECIPIENT,54.610992,59.331615
128,FULL,add,RECIPIENT,53.826408,58.608356
128,FULL,add,RECIPIENT,52.840358,58.398141
128,FULL,add,RECIPIENT,53.439113,58.984604
128,FULL,add,RECIPIENT,53.243101,58.657883
128,FULL,add,RECIPIENT,54.581603,59.149201
128,FULL,add,RECIPIENT,53.472028,58.916635
128,FULL,add,RECIPIENT,52.505945,59.515683
128,FULL,add,RECIPIENT,54.572903,58.915027
128,FULL,add,RECIPIENT,54.780107,59.13058
128,FULL,add,RECIPIENT,53.834388,58.999732
128,FULL,add,RECIPIENT,54.779279,58.855714
128,FULL,add,RECIPIENT,52.761459,59.186803
128,FULL,add,RECIPIENT,53.619956,58.900992
128,FULL,add,RECIPIENT,53.407095,59.181552
128,FULL,add,RECIPIENT,53.773824,58.367497
128,FULL,add,RECIPIENT,54.089481,59.232057
128,FULL,add,RECIPIENT,53.436502,59.147589
128,FULL,add,RECIPIENT,52.676636,58.73617
128,FULL,add,RECIPIENT,53.424471,59.164006
128,FULL,add,RECIPIENT,53.727585,58.755412
128,FULL,add,RECIPIENT,54.351104,59.386583
128,FULL,add,RECIPIENT,54.1522,59.41454
128,FULL,add,RECIPIENT,54.151504,58.740396
128,FULL,add,RECIPIENT,52.761328,59.463778
128,FULL,add,RECIPIENT,54.156002,57.876865
128,FULL,add,RECIPIENT,55.055551,59.159866
128,FULL,add,RECIPIENT,54.003738,58.888132
128,FULL,add,RECIPIENT,54.292378,58.64494
128,FULL,add,RECIPIENT,54.083504,59.041113
128,FULL,add,RECIPIENT,54.498818,59.242307
128,FULL,add,RECIPIENT,53.101165,57.944044
128,FULL,add,RECIPIENT,53.150322,59.180692
128,FULL,add,RECIPIENT,53.60773,59.161183
128,FULL,add,RECIPIENT,53.273305,58.811374
128,FULL,add,RECIPIENT,54.064634,58.678884
128,FULL,add,RECIPIENT,53.95501,59.210767
128,FULL,add,RECIPIENT,53.227732,58.744516
128,FULL,add,RECIPIENT,53.237872,58.883103
128,FULL,add,RECIPIENT,53.347858,58.964943
128,FULL,add,RECIPIENT,53.0669,58.482069
128,FULL,add,RECIPIENT,53.749826,58.906306
128,FULL,add,RECIPIENT,53.488772,58.69794
128,FULL,add,RECIPIENT,52.526427,59.016175
128,FULL,add,RECIPIENT,53.103254,58.101569
128,FULL,add,RECIPIENT,53.599357,59.163258
128,FULL,add,RECIPIENT,54.348741,59.350031
128,FULL,add,RECIPIENT,54.177167,58.937475
128,FULL,add,RECIPIENT,53.77279,59.071784
128,FULL,add,RECIPIENT,53.769351,58.116041
128,FULL,add,RECIPIENT,54.746953,59.208464
128,FULL,add,RECIPIENT,54.181779,58.756827
128,FULL,add,RECIPIENT,53.768306,58.663875
128,FULL,add,RECIPIENT,54.120707,58.874399
128,FULL,add,RECIPIENT,52.793701,59.013868
128,FULL,add,RECIPIENT,53.014903,59.277957
128,FULL,add,RECIPIENT,54.397506,59.27773
128,FULL,add,RECIPIENT,51.727925,58.421484
128,FULL,add,RECIPIENT,52.084572,58.73619
128,FULL,add,RECIPIENT,53.764827,59.415698
128,FULL,add,RECIPIENT,53.951601,59.203263
128,FULL,add,RECIPIENT,54.569972,59.019983
128,FULL,add,RECIPIENT,52.944706,58.715911
128,FULL,add,RECIPIENT,53.743552,58.740673
128,FULL,add,RECIPIENT,52.162263,58.811553
128,FULL,add,RECIPIENT,53.538383,57.900507
128,FULL,add,RECIPIENT,54.213663,59.016744
128,FULL,add,RECIPIENT,54.255185,58.68942
128,FULL,add,RECIPIENT,52.898589,59.098699
128,FULL,add,RECIPIENT,54.580369,58.963835
128,FULL,add,RECIPIENT,53.995909,58.915938
22,FULL,update,SENDER,7.4121,7.457531
22,FULL,update,RECIPIENT,8.146793,8.136856
22,FULL,update,RECIPIENT,8.148174,7.658935
22,FULL,update,RECIPIENT,7.789589,8.101852
22,FULL,update,RECIPIENT,7.946172,7.954053
22,FULL,update,RECIPIENT,8.212084,7.014925
22,FULL,update,RECIPIENT,8.111572,7.633329
22,FULL,update,RECIPIENT,7.506518,7.771247
22,FULL,update,RECIPIENT,8.174421,8.263383
22,FULL,update,RECIPIENT,5.645514,7.663446
22,FULL,update,RECIPIENT,7.948575,7.781241
22,FULL,update,RECIPIENT,8.101497,8.04167
22,FULL,update,RECIPIENT,7.842467,6.877694
22,FULL,update,RECIPIENT,5.69933,7.951768
22,FULL,update,RECIPIENT,7.15809,6.413658
22,FULL,update,RECIPIENT,8.05219,8.315035
22,FULL,update,RECIPIENT,6.552998,5.835217
22,FULL,update,RECIPIENT,7.953768,8.1123
22,FULL,update,RECIPIENT,8.023709,8.340395
22,FULL,update,RECIPIENT,7.914974,7.674028
22,FULL,update,RECIPIENT,8.086246,8.310668
22,FULL,update,RECIPIENT,7.309855,7.711663
11,FULL,remove,SENDER,3.26941,2.629528
11,FULL,remove,RECIPIENT,4.546432,0.517908
11,FULL,remove,RECIPIENT,3.699706,3.521127
11,FULL,remove,RECIPIENT,4.363938,3.11687
11,FULL,remove,RECIPIENT,3.884333,3.3195
11,FULL,remove,RECIPIENT,4.517694,3.065964
11,FULL,remove,RECIPIENT,4.410781,3.402857
11,FULL,remove,RECIPIENT,4.089461,3.504039
11,FULL,remove,RECIPIENT,3.639255,3.416571
11,FULL,remove,RECIPIENT,4.409227,3.356479
11,FULL,remove,RECIPIENT,4.545939,3.397177
11,FULL,remove,SENDER,3.435523,2.857468
11,FULL,remove,RECIPIENT,4.551871,0.569919
11,FULL,remove,RECIPIENT,4.25456,3.517431
11,FULL,remove,RECIPIENT,4.434029,3.414071
11,FULL,remove,RECIPIENT,4.562445,3.34563
11,FULL,remove,RECIPIENT,4.524513,3.21487
11,FULL,remove,RECIPIENT,4.437621,3.419353
11,FULL,remove,RECIPIENT,4.460628,3.301077
11,FULL,remove,RECIPIENT,3.673124,3.467502
11,FULL,remove,RECIPIENT,4.187914,2.516342
11,FULL,remove,RECIPIENT,3.675667,2.974028
32,FULL,remove,SENDER,10.693045,10.330239
32,FULL,remove,RECIPIENT,11.762711,0.712838
32,FULL,remove,RECIPIENT,9.242742,10.842297
32,FULL,remove,RECIPIENT,11.168751,10.89779
32,FULL,remove,RECIPIENT,11.37673,10.733238
32,FULL,remove,RECIPIENT,11.39463,9.477541
32,FULL,remove,RECIPIENT,11.689913,10.626867
32,FULL,remove,RECIPIENT,11.626948,11.10761
32,FULL,remove,RECIPIENT,11.546125,10.872103
32,FULL,remove,RECIPIENT,11.005099,10.822392
32,FULL,remove,RECIPIENT,11.645651,9.97176
32,FULL,remove,RECIPIENT,11.698148,10.593938
32,FULL,remove,RECIPIENT,10.265667,10.741166
32,FULL,remove,RECIPIENT,11.560253,10.787656
32,FULL,remove,RECIPIENT,11.657231,10.453702
32,FULL,remove,RECIPIENT,11.999635,10.758713
32,FULL,remove,RECIPIENT,11.36288,10.941526
32,FULL,remove,RECIPIENT,11.475586,10.721153
32,FULL,remove,RECIPIENT,11.885881,10.669399
32,FULL,remove,RECIPIENT,11.418592,10.519831
32,FULL,remove,RECIPIENT,8.135489,10.660855
32,FULL,remove,RECIPIENT,11.747439,10.498382
32,FULL,remove,RECIPIENT,11.69112,10.269422
32,FULL,remove,RECIPIENT,11.529384,10.487406
32,FULL,remove,RECIPIENT,11.800115,10.859617
32,FULL,remove,RECIPIENT,11.355056,10.850357
32,FULL,remove,RECIPIENT,11.701249,10.681347
32,FULL,remove,RECIPIENT,11.427741,9.449219
32,FULL,remove,RECIPIENT,11.73411,10.572866
32,FULL,remove,RECIPIENT,11.989822,10.776405
32,FULL,remove,RECIPIENT,11.211759,7.335658
32,FULL,remove,RECIPIENT,11.531521,9.112054
22,FULL,message,SENDER,6.977835,0.137663
22,FULL,message,RECIPIENT,7.962778,0.502173
22,FULL,message,RECIPIENT,8.350789,0.431527
22,FULL,message,RECIPIENT,8.220505,0.449086
22,FULL,message,RECIPIENT,8.166686,0.480145
22,FULL,message,RECIPIENT,8.317671,0.460986
22,FULL,message,RECIPIENT,8.323489,0.418426
22,FULL,message,RECIPIENT,7.736079,0.366526
22,FULL,message,RECIPIENT,8.140532,0.462523
22,FULL,message,RECIPIENT,8.000558,0.465687
22,FULL,message,RECIPIENT,8.122869,0.416926
22,FULL,message,RECIPIENT,8.274729,0.442715
22,FULL,message,RECIPIENT,7.401316,0.455538
22,FULL,message,RECIPIENT,8.234374,0.410234
22,FULL,message,RECIPIENT,7.340221,0.406287
22,FULL,message,RECIPIENT,8.190111,0.425643
22,FULL,message,RECIPIENT,8.063257,0.251784
22,FULL,message,RECIPIENT,8.127638,0.466612
22,FULL,message,RECIPIENT,8.112989,0.368679
22,FULL,message,RECIPIENT,8.198626,0.398642
22,FULL,message,RECIPIENT,6.231971,0.364078
22,FULL,message,RECIPIENT,7.882117,0.364214
45,FULL,remove,SENDER,14.859704,14.978997
45,FULL,remove,RECIPIENT,15.249363,0.847945
45,FULL,remove,RECIPIENT,16.502613,16.220908
45,FULL,remove,RECIPIENT,16.253128,15.957638
45,FULL,remove,RECIPIENT,15.296807,16.24118
45,FULL,remove,RECIPIENT,16.205541,16.048222
45,FULL,remove,RECIPIENT,16.196404,15.678661
45,FULL,remove,RECIPIENT,16.745235,16.161649
45,FULL,remove,RECIPIENT,16.76727,14.417191
45,FULL,remove,RECIPIENT,16.451323,16.098972
45,FULL,remove,RECIPIENT,16.447041,15.660932
45,FULL,remove,RECIPIENT,17.060295,16.375424
45,FULL,remove,RECIPIENT,15.975742,16.123085
45,FULL,remove,RECIPIENT,15.647763,15.966602
45,FULL,remove,RECIPIENT,16.264808,15.803033
45,FULL,remove,RECIPIENT,15.889081,16.498768
45,FULL,remove,RECIPIENT,16.880454,16.288026
45,FULL,remove,RECIPIENT,16.429474,16.239465
45,FULL,remove,RECIPIENT,15.442326,15.901805
45,FULL,remove,RECIPIENT,16.324636,16.423954
45,FULL,remove,RECIPIENT,14.1592,15.436198
45,FULL,remove,RECIPIENT,16.814959,16.098878
45,FULL,remove,RECIPIENT,16.923964,16.021772
45,FULL,remove,RECIPIENT,15.740368,15.514984
45,FULL,remove,RECIPIENT,16.724539,16.323192
45,FULL,remove,RECIPIENT,16.261954,16.152975
45,FULL,remove,RECIPIENT,16.539951,15.322665
45,FULL,remove,RECIPIENT,16.143648,15.827154
45,FULL,remove,RECIPIENT,15.851157,16.375129
45,FULL,remove,RECIPIENT,16.636763,16.524603
45,FULL,remove,RECIPIENT,16.262251,15.789617
45,FULL,remove,RECIPIENT,16.492216,16.097134
45,FULL,remove,RECIPIENT,15.716799,15.772095
45,FULL,remove,RECIPIENT,15.659612,15.578422
45,FULL,remove,RECIPIENT,16.502894,15.988287
45,FULL,remove,RECIPIENT,16.603351,16.33549
45,FULL,remove,RECIPIENT,16.541355,16.484327
45,FULL,remove,RECIPIENT,16.297036,15.707224
45,FULL,remove,RECIPIENT,15.367095,15.556209
45,FULL,remove,RECIPIENT,16.67232,15.93127
45,FULL,remove,RECIPIENT,16.279038,15.944072
45,FULL,remove,RECIPIENT,16.591995,15.226391
45,FULL,remove,RECIPIENT,16.560286,15.951003
45,FULL,remove,RECIPIENT,16.61034,16.698263
45,FULL,remove,RECIPIENT,15.809471,14.114805
32,FULL,message,SENDER,10.591548,0.085921
32,FULL,message,RECIPIENT,11.461944,0.495115
32,FULL,message,RECIPIENT,11.551421,0.463865
32,FULL,message,RECIPIENT,11.177505,0.428968
32,FULL,message,RECIPIENT,11.845339,0.487458
32,FULL,message,RECIPIENT,9.528048,0.374545
32,FULL,message,RECIPIENT,10.706931,0.428059
32,FULL,message,RECIPIENT,11.753435,0.497066
32,FULL,message,RECIPIENT,11.764581,0.479029
32,FULL,message,RECIPIENT,10.698848,0.460073
32,FULL,message,RECIPIENT,11.679957,0.423354
32,FULL,message,RECIPIENT,11.893494,0.473879
32,FULL,message,RECIPIENT,11.833583,0.367855
32,FULL,message,RECIPIENT,11.834814,0.416774
32,FULL,message,RECIPIENT,11.445998,0.419004
32,FULL,message,RECIPIENT,11.474312,0.456793
32,FULL,message,RECIPIENT,8.827833,0.428922
32,FULL,message,RECIPIENT,12.082909,0.468706
32,FULL,message,RECIPIENT,11.75942,0.481658
32,FULL,message,RECIPIENT,11.445359,0.248422
32,FULL,message,RECIPIENT,11.895932,0.369247
32,FULL,message,RECIPIENT,11.903206,0.470297
32,FULL,message,RECIPIENT,11.596828,0.464177
32,FULL,message,RECIPIENT,12.057472,0.483213
32,FULL,message,RECIPIENT,11.409254,0.299987
32,FULL,message,RECIPIENT,11.962743,0.255697
32,FULL,message,RECIPIENT,11.753744,0.490922
32,FULL,message,RECIPIENT,11.710665,0.473064
32,FULL,message,RECIPIENT,11.801885,0.472126
32,FULL,message,RECIPIENT,11.669529,0.245762
32,FULL,message,RECIPIENT,11.85344,0.306889
32,FULL,message,RECIPIENT,11.750687,0.375107
90,FULL,message,SENDER,33.56752,0.061749
90,FULL,message,RECIPIENT,35.610842,0.429926
90,FULL,message,RECIPIENT,36.286921,0.327607
90,FULL,message,RECIPIENT,36.198805,0.438277
90,FULL,message,RECIPIENT,36.619418,0.421526
90,FULL,message,RECIPIENT,35.745766,0.396305
90,FULL,message,RECIPIENT,35.472232,0.429541
90,FULL,message,RECIPIENT,35.551332,0.447141
90,FULL,message,RECIPIENT,36.012675,0.401334
90,FULL,message,RECIPIENT,36.417675,0.408381
90,FULL,message,RECIPIENT,34.712282,0.403819
90,FULL,message,RECIPIENT,35.262226,0.402522
90,FULL,message,RECIPIENT,36.61493,0.403364
90,FULL,message,RECIPIENT,35.050165,0.39437
90,FULL,message,RECIPIENT,36.328361,0.408702
90,FULL,message,RECIPIENT,36.469982,0.479735
90,FULL,message,RECIPIENT,35.206744,0.408014
90,FULL,message,RECIPIENT,35.880991,0.40973
90,FULL,message,RECIPIENT,36.75711,0.489698
90,FULL,message,RECIPIENT,36.252745,0.46662
90,FULL,message,RECIPIENT,35.229038,0.412958
90,FULL,message,RECIPIENT,35.845656,0.402754
90,FULL,message,RECIPIENT,36.035606,0.404084
90,FULL,message,RECIPIENT,35.330573,0.41383
90,FULL,message,RECIPIENT,34.465196,0.482985
90,FULL,message,RECIPIENT,35.860619,0.411598
90,FULL,message,RECIPIENT,35.432342,0.485821
90,FULL,message,RECIPIENT,35.207947,0.437101
90,FULL,message,RECIPIENT,35.158881,0.402533
90,FULL,message,RECIPIENT,35.908205,0.390912
90,FULL,message,RECIPIENT,36.291764,0.505861
90,FULL,message,RECIPIENT,35.405452,0.409112
90,FULL,message,RECIPIENT,35.894526,0.424946
90,FULL,message,RECIPIENT,36.19054,0.463421
90,FULL,message,RECIPIENT,36.448636,0.421476
90,FULL,message,RECIPIENT,35.666429,0.506733
90,FULL,message,RECIPIENT,35.631257,0.413831
90,FULL,message,RECIPIENT,34.881561,0.432653
90,FULL,message,RECIPIENT,36.440526,0.420985
90,FULL,message,RECIPIENT,36.350087,0.516601
90,FULL,message,RECIPIENT,35.170117,0.40123
90,FULL,message,RECIPIENT,36.310805,0.391112
90,FULL,message,RECIPIENT,35.745892,0.45328
90,FULL,message,RECIPIENT,35.102029,0.387919
90,FULL,message,RECIPIENT,36.019763,0.449487
90,FULL,message,RECIPIENT,36.42001,0.492916
